direction,url,philosopher,connection
Influences,https://en.wikipedia.org/wiki/Immanuel_Kant,Immanuel Kant,György Lukács
Influences,https://en.wikipedia.org/wiki/G._W._F._Hegel,G W F Hegel,György Lukács
Influences,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,György Lukács
Influences,https://en.wikipedia.org/wiki/Friedrich_Engels,Friedrich Engels,György Lukács
Influences,https://en.wikipedia.org/wiki/Max_Weber,Max Weber,György Lukács
Influences,https://en.wikipedia.org/wiki/Georg_Simmel,Georg Simmel,György Lukács
Influences,https://en.wikipedia.org/wiki/Wilhelm_Dilthey,Wilhelm Dilthey,György Lukács
Influences,https://en.wikipedia.org/wiki/Emil_Lask,Emil Lask,György Lukács
Influences,https://en.wikipedia.org/wiki/Georges_Sorel,Georges Sorel,György Lukács
Influences,https://en.wikipedia.org/wiki/Vladimir_Lenin,Vladimir Lenin,György Lukács
Influences,https://en.wikipedia.org/wiki/Rosa_Luxemburg,Rosa Luxemburg,György Lukács
Influences,https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard,Sren Kierkegaard,György Lukács
Influenced,https://en.wikipedia.org/wiki/The_Frankfurt_School,The Frankfurt School,György Lukács
Influenced,https://en.wikipedia.org/wiki/The_Praxis_School,The Praxis School,György Lukács
Influenced,https://en.wikipedia.org/wiki/Budapest_School_(Luk%C3%A1cs),Budapest School Lukcs,György Lukács
Influenced,https://en.wikipedia.org/wiki/Walter_Benjamin,Walter Benjamin,György Lukács
Influenced,https://en.wikipedia.org/wiki/Andrew_Arato,Andrew Arato,György Lukács
Influenced,https://en.wikipedia.org/wiki/Lucien_Goldmann,Lucien Goldmann,György Lukács
Influenced,https://en.wikipedia.org/wiki/Jean-Paul_Sartre,JeanPaul Sartre,György Lukács
Influenced,https://en.wikipedia.org/wiki/Imre_Lakatos,Imre Lakatos,György Lukács
Influenced,https://en.wikipedia.org/wiki/Karl_Polanyi,Karl Polanyi,György Lukács
Influenced,https://en.wikipedia.org/wiki/Guy_Debord,Guy Debord,György Lukács
Influenced,https://en.wikipedia.org/wiki/Cornelius_Castoriadis,Cornelius Castoriadis,György Lukács
Influenced,https://en.wikipedia.org/wiki/Tom_Rockmore,Tom Rockmore,György Lukács
Influenced,https://en.wikipedia.org/wiki/Moishe_Postone,Moishe Postone,György Lukács
Influenced,https://en.wikipedia.org/wiki/Sandra_Harding,Sandra Harding,György Lukács
Influenced,https://en.wikipedia.org/wiki/Richard_D._Wolff,Richard D Wolff,György Lukács
Influenced,https://en.wikipedia.org/wiki/Costanzo_Preve,Costanzo Preve,György Lukács
Influenced,https://en.wikipedia.org/wiki/Leszek_Ko%C5%82akowski,Leszek Koakowski,György Lukács
Influenced,https://en.wikipedia.org/wiki/Karel_Kos%C3%ADk,Karel Kosk,György Lukács
Influenced,https://en.wikipedia.org/wiki/Fredric_Jameson,Fredric Jameson,György Lukács
Influences,https://en.wikipedia.org/wiki/Aristotle,Aristotle,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Jakob_B%C3%B6hme,Jakob Bhme,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Denis_Diderot,Denis Diderot,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Adam_Ferguson,Adam Ferguson,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Johann_Gottlieb_Fichte,Johann Gottlieb Fichte,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Heraclitus,Heraclitus,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Johann_Gottfried_Herder,Johann Gottfried Herder,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Immanuel_Kant,Immanuel Kant,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Martin_Luther,Martin Luther,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Plato,Plato,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau,JeanJacques Rousseau,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Baruch_Spinoza,Baruch Spinoza,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Joseph_Schelling,Friedrich Wilhelm Joseph Schelling,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Friedrich_Schiller,Friedrich Schiller,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Adam_Smith,Adam Smith,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Theodor_W._Adorno,Theodor W Adorno,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Alain_Badiou,Alain Badiou,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Mikhail_Bakunin,Mikhail Bakunin,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Karl_Barth,Karl Barth,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Bruno_Bauer,Bruno Bauer,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Johann_Kaspar_Bluntschli,Johann Kaspar Bluntschli,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Bernard_Bosanquet_(philosopher),Bernard Bosanquet philosopher,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/F._H._Bradley,F H Bradley,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Robert_Brandom,Robert Brandom,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Simone_de_Beauvoir,Simone de Beauvoir,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Gustavo_Bueno,Gustavo Bueno,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Sergei_Bulgakov,Sergei Bulgakov,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Judith_Butler,Judith Butler,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Heinrich_Moritz_Chalyb%C3%A4us,Heinrich Moritz Chalybus,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Boris_Chicherin,Boris Chicherin,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/R._G._Collingwood,R G Collingwood,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Victor_Cousin,Victor Cousin,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Benedetto_Croce,Benedetto Croce,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Jacques_Derrida,Jacques Derrida,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Raya_Dunayevskaya,Raya Dunayevskaya,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Friedrich_Engels,Friedrich Engels,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Ludwig_Feuerbach,Ludwig Feuerbach,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Kuno_Fischer,Kuno Fischer,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Francis_Fukuyama,Francis Fukuyama,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Giovanni_Gentile,Giovanni Gentile,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Thomas_Hill_Green,Thomas Hill Green,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Jean_Hyppolite,Jean Hyppolite,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Walter_Kaufmann_(philosopher),Walter Kaufmann philosopher,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard,Sren Kierkegaard,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Alexandre_Koj%C3%A8ve,Alexandre Kojve,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Hans_K%C3%BCng,Hans Kng,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Vladimir_Ilyich_Lenin,Vladimir Ilyich Lenin,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Luk%C3%A1cs,Gyrgy Lukcs,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Herbert_Marcuse,Herbert Marcuse,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/John_McDowell,John McDowell,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,Friedrich Nietzsche,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Robert_B._Pippin,Robert B Pippin,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon,PierreJoseph Proudhon,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Gillian_Rose,Gillian Rose,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Johann_Karl_Friedrich_Rosenkranz,Johann Karl Friedrich Rosenkranz,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/John_Russon,John Russon,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Jean-Paul_Sartre,JeanPaul Sartre,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Peter_Singer,Peter Singer,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Lorenz_von_Stein,Lorenz von Stein,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Max_Stirner,Max Stirner,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/David_Strauss,David Strauss,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Leo_Strauss,Leo Strauss,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Charles_Taylor_(philosopher),Charles Taylor philosopher,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek,Slavoj iek,G W F Hegel
Influenced,https://en.wikipedia.org/wiki/Xavier_Zubiri,Xavier Zubiri,G W F Hegel
Influences,https://en.wikipedia.org/wiki/Plato,Plato,Aristotle
Influences,https://en.wikipedia.org/wiki/Socrates,Socrates,Aristotle
Influences,https://en.wikipedia.org/wiki/Heraclitus,Heraclitus,Aristotle
Influences,https://en.wikipedia.org/wiki/Parmenides,Parmenides,Aristotle
Influences,https://en.wikipedia.org/wiki/Empedocles,Empedocles,Aristotle
Influences,https://en.wikipedia.org/wiki/Phaleas_of_Chalcedon,Phaleas of Chalcedon,Aristotle
Influences,https://en.wikipedia.org/wiki/Hippodamus_of_Miletus,Hippodamus of Miletus,Aristotle
Influences,https://en.wikipedia.org/wiki/Hippias,Hippias,Aristotle
Influenced,https://en.wikipedia.org/wiki/Western_philosophy,Western philosophy,Aristotle
Influenced,https://en.wikipedia.org/wiki/Aristotelianism,Aristotelianism,Aristotle
Influenced,https://en.wikipedia.org/wiki/Averroes,Averroes,Aristotle
Influenced,https://en.wikipedia.org/wiki/Thomas_Aquinas,Thomas Aquinas,Aristotle
Influenced,https://en.wikipedia.org/wiki/Age_of_Enlightenment,Age of Enlightenment,Aristotle
Influenced,https://en.wikipedia.org/wiki/List_of_writers_influenced_by_Aristotle,List of writers influenced by Aristotle,Aristotle
Influences,https://en.wikipedia.org/wiki/Aristotle,Aristotle,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Baruch_Spinoza,Baruch Spinoza,Denis Diderot
Influences,https://en.wikipedia.org/wiki/John_Locke,John Locke,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Voltaire,Voltaire,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau,JeanJacques Rousseau,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Miguel_de_Cervantes,Miguel de Cervantes,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Laurence_Sterne,Laurence Sterne,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Niccol%C3%B2_Machiavelli,Niccol Machiavelli,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Samuel_Richardson,Samuel Richardson,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Isaac_Newton,Isaac Newton,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Lucretius,Lucretius,Denis Diderot
Influences,https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes,Ren Descartes,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/Fran%C3%A7ois-No%C3%ABl_Babeuf,FranoisNol Babeuf,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/%C3%89tienne_Bonnot_de_Condillac,tienne Bonnot de Condillac,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/Baron_d%27Holbach,Baron dHolbach,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/Auguste_Comte,Auguste Comte,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/Milan_Kundera,Milan Kundera,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/G%C3%BCnter_Grass,Gnter Grass,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/Jacques_Barzun,Jacques Barzun,Denis Diderot
Influenced,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,Denis Diderot
Influences,"https://en.wikipedia.org/wiki/Charles_de_Secondat,_Baron_de_Montesquieu",Charles de Secondat Baron de Montesquieu,Adam Ferguson
Influenced,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,Adam Ferguson
Influenced,https://en.wikipedia.org/wiki/Dugald_Stewart,Dugald Stewart,Adam Ferguson
Influences,https://en.wikipedia.org/wiki/Immanuel_Kant,Immanuel Kant,Johann Gottlieb Fichte
Influences,https://en.wikipedia.org/wiki/Salomon_Maimon,Salomon Maimon,Johann Gottlieb Fichte
Influences,https://en.wikipedia.org/wiki/Karl_Leonhard_Reinhold,Karl Leonhard Reinhold,Johann Gottlieb Fichte
Influences,https://en.wikipedia.org/wiki/Gottlob_Ernst_Schulze,Gottlob Ernst Schulze,Johann Gottlieb Fichte
Influences,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau,JeanJacques Rousseau,Johann Gottlieb Fichte
Influences,https://en.wikipedia.org/wiki/Baruch_Spinoza,Baruch Spinoza,Johann Gottlieb Fichte
Influences,https://en.wikipedia.org/wiki/Ernst_Platner,Ernst Platner,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Immanuel_Hermann_Fichte,Immanuel Hermann Fichte,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/G._W._F._Hegel,G W F Hegel,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Dieter_Henrich,Dieter Henrich,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/C._I._Lewis,C I Lewis,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Johann_Friedrich_Herbart,Johann Friedrich Herbart,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Novalis,Novalis,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/F._W._J._Schelling,F W J Schelling,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/August_Ludwig_H%C3%BClsen,August Ludwig Hlsen,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Jules_Lequier,Jules Lequier,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Karl_August_von_Eschenmayer,Karl August von Eschenmayer,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Wilhelm_von_Humboldt,Wilhelm von Humboldt,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Friedrich_Schleiermacher,Friedrich Schleiermacher,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Max_Stirner,Max Stirner,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Ludwig_Tieck,Ludwig Tieck,Johann Gottlieb Fichte
Influenced,https://en.wikipedia.org/wiki/Karl_Wilhelm_Ferdinand_Solger,Karl Wilhelm Ferdinand Solger,Johann Gottlieb Fichte
Influences,https://en.wikipedia.org/wiki/Johann_Georg_Hamann,Johann Georg Hamann,Johann Gottfried Herder
Influences,https://en.wikipedia.org/wiki/Immanuel_Kant,Immanuel Kant,Johann Gottfried Herder
Influences,https://en.wikipedia.org/wiki/Baruch_Spinoza,Baruch Spinoza,Johann Gottfried Herder
Influences,https://en.wikipedia.org/wiki/Kalidasa,Kalidasa,Johann Gottfried Herder
Influences,https://en.wikipedia.org/wiki/Johann_August_Ernesti,Johann August Ernesti,Johann Gottfried Herder
Influences,https://en.wikipedia.org/wiki/Johann_Joachim_Winckelmann,Johann Joachim Winckelmann,Johann Gottfried Herder
Influences,https://en.wikipedia.org/wiki/Thomas_Abbt,Thomas Abbt,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/%C4%BDudov%C3%ADt_%C5%A0t%C3%BAr,udovt tr,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/G._W._F._Hegel,G W F Hegel,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Friedrich_Schleiermacher,Friedrich Schleiermacher,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Wilhelm_Dilthey,Wilhelm Dilthey,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,Friedrich Nietzsche,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/August_Wilhelm_Schlegel,August Wilhelm Schlegel,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Karl_Wilhelm_Friedrich_Schlegel,Karl Wilhelm Friedrich Schlegel,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Wilhelm_von_Humboldt,Wilhelm von Humboldt,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Johann_Christoph_Adelung,Johann Christoph Adelung,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/J._S._Mill,J S Mill,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Franz_Boas,Franz Boas,Johann Gottfried Herder
Influenced,https://en.wikipedia.org/wiki/Walter_Rauschenbusch,Walter Rauschenbusch,Johann Gottfried Herder
Influences,https://en.wikipedia.org/wiki/Plato,Plato,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Aristotle,Aristotle,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Socrates,Socrates,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Plutarch,Plutarch,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Niccol%C3%B2_Machiavelli,Niccol Machiavelli,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Hugo_Grotius,Hugo Grotius,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Samuel_von_Pufendorf,Samuel von Pufendorf,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Thomas_Hobbes,Thomas Hobbes,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Nicolas_Malebranche,Nicolas Malebranche,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Baruch_Spinoza,Baruch Spinoza,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/John_Locke,John Locke,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Rene_Descartes,Rene Descartes,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Gottfried_Wilhelm_von_Leibniz,Gottfried Wilhelm von Leibniz,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Montesquieu,Montesquieu,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Denis_Diderot,Denis Diderot,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Voltaire,Voltaire,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Jean_le_Rond_d%27Alembert,Jean le Rond dAlembert,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Louise_d%27%C3%89pinay,Louise dpinay,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/%C3%89tienne_Bonnot_de_Condillac,tienne Bonnot de Condillac,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Immanuel_Kant,Immanuel Kant,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/French_Revolution,French Revolution,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/American_Revolution,American Revolution,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Maximilien_Robespierre,Maximilien Robespierre,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Louis_Antoine_de_Saint-Just,Louis Antoine de SaintJust,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Counter-Enlightenment,CounterEnlightenment,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Romanticism,Romanticism,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Napoleon_Bonaparte,Napoleon Bonaparte,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/David_Hume,David Hume,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Edward_Gibbon,Edward Gibbon,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Thomas_Paine,Thomas Paine,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Adam_Smith,Adam Smith,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Mary_Wollstonecraft,Mary Wollstonecraft,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/G.W.F._Hegel,GWF Hegel,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon,PierreJoseph Proudhon,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Friedrich_Engels,Friedrich Engels,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,Friedrich Nietzsche,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Charles_Darwin,Charles Darwin,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Sigmund_Freud,Sigmund Freud,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Jacques_Derrida,Jacques Derrida,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Marquis_de_Sade,Marquis de Sade,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Leo_Strauss,Leo Strauss,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Allan_Bloom,Allan Bloom,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Maria_Montessori,Maria Montessori,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Henry_David_Thoreau,Henry David Thoreau,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Leo_Tolstoy,Leo Tolstoy,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/John_Dewey,John Dewey,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Dimitri_Kitsikis,Dimitri Kitsikis,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Madame_de_Stael,Madame de Stael,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Arthur_Schopenhauer,Arthur Schopenhauer,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/Johann_Gottlieb_Fichte,Johann Gottlieb Fichte,JeanJacques Rousseau
Influenced,https://en.wikipedia.org/wiki/John_Rawls,John Rawls,JeanJacques Rousseau
Influences,https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes,Ren Descartes,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Stoicism,Stoicism,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Maimonides,Maimonides,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Hasdai_Crescas,Hasdai Crescas,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Abraham_ibn_Ezra,Abraham ibn Ezra,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Avicenna,Avicenna,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Averroes,Averroes,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Aristotle,Aristotle,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Democritus,Democritus,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Lucretius,Lucretius,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Epicurus,Epicurus,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Niccol%C3%B2_Machiavelli,Niccol Machiavelli,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Thomas_Hobbes,Thomas Hobbes,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Giordano_Bruno,Giordano Bruno,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Franciscus_van_den_Enden,Franciscus van den Enden,Baruch Spinoza
Influences,https://en.wikipedia.org/wiki/Menasseh_Ben_Israel,Menasseh Ben Israel,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Enlightenment_philosophy,Enlightenment philosophy,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Age_of_Enlightenment,Age of Enlightenment,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Arthur_Schopenhauer,Arthur Schopenhauer,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Jorge_Luis_Borges,Jorge Luis Borges,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel,Georg Wilhelm Friedrich Hegel,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau,JeanJacques Rousseau,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Joseph_Schelling,Friedrich Wilhelm Joseph Schelling,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Arne_N%C3%A6ss,Arne Nss,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Karl_Heinrich_Marx,Karl Heinrich Marx,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Gabriel_Wagner,Gabriel Wagner,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Donald_Davidson_(philosopher),Donald Davidson philosopher,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Gilles_Deleuze,Gilles Deleuze,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Albert_Einstein,Albert Einstein,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/George_Eliot,George Eliot,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Fichte,Fichte,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Johann_Gottfried_von_Herder,Johann Gottfried von Herder,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Novalis,Novalis,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Gottfried_Leibniz,Gottfried Leibniz,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Charles_Renouvier,Charles Renouvier,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,Friedrich Nietzsche,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Bertrand_Russell,Bertrand Russell,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein,Ludwig Wittgenstein,Baruch Spinoza
Influenced,https://en.wikipedia.org/wiki/Sigmund_Freud,Sigmund Freud,Baruch Spinoza
